Metro,Dimension Type,Month,Dimension,Measure,Value,YoY
Chicago,Industry,2018-11,Biotech & Pharmaceuticals,Median Base Pay,59839,
Chicago,Industry,2018-11,Business Services,Median Base Pay,54308,
Chicago,Industry,2018-11,Computer Software & Hardware,Median Base Pay,58355,
Chicago,Industry,2018-11,Construction,Median Base Pay,56266,
Chicago,Industry,2018-11,Consulting,Median Base Pay,58016,
Chicago,Industry,2018-11,Consumer Electronics,Median Base Pay,51229,
Chicago,Industry,2018-11,Consumer Services,Median Base Pay,50829,
Chicago,Industry,2018-11,Education & Schools,Median Base Pay,52562,
Chicago,Industry,2018-11,Energy & Utilities,Median Base Pay,61282,
Chicago,Industry,2018-11,Facilities,Median Base Pay,53492,
Chicago,Industry,2018-11,Farming & Agriculture,Median Base Pay,55187,
Chicago,Industry,2018-11,Government,Median Base Pay,56473,
Chicago,Industry,2018-11,Health Care & Hospitals,Median Base Pay,55313,
Chicago,Industry,2018-11,Information Technology,Median Base Pay,56234,
Chicago,Industry,2018-11,Insurance,Median Base Pay,56237,
Chicago,Industry,2018-11,Internet & Tech,Median Base Pay,58345,
Chicago,Industry,2018-11,Manufacturing,Median Base Pay,57531,
Chicago,Industry,2018-11,Marketing & Advertising,Median Base Pay,53753,
Chicago,Industry,2018-11,Media & Publishing,Median Base Pay,54511,
Chicago,Industry,2018-11,Nonprofit,Median Base Pay,52256,
Chicago,Industry,2018-11,Private Security,Median Base Pay,51349,
Chicago,Industry,2018-11,Real Estate,Median Base Pay,54388,
Chicago,Industry,2018-11,Recruiting & Staffing,Median Base Pay,53412,
Chicago,Industry,2018-11,Restaurants & Bars,Median Base Pay,51241,
Chicago,Industry,2018-11,Retail,Median Base Pay,51711,
Chicago,Industry,2018-11,Supermarkets,Median Base Pay,52726,
Chicago,Industry,2018-11,Telecommunications,Median Base Pay,54774,
Chicago,Industry,2018-11,Transportation & Logistics,Median Base Pay,55369,
Chicago,Industry,2018-11,Travel & Tourism,Median Base Pay,52606,
Chicago,Industry,2018-11,Wholesale,Median Base Pay,55013,
Houston,Industry,2018-11,Accounting & Legal,Median Base Pay,56569,
Houston,Industry,2018-11,Aerospace & Defense,Median Base Pay,58343,
Houston,Industry,2018-11,Architecture & Civil Engineering,Median Base Pay,55995,
Houston,Industry,2018-11,Arts & Entertainment,Median Base Pay,49128,
Houston,Industry,2018-11,Automotive,Median Base Pay,50636,
Houston,Industry,2018-11,Banking & Financial Services,Median Base Pay,55266,
Houston,Industry,2018-11,Beauty & Fitness,Median Base Pay,49311,
Houston,Industry,2018-11,Biotech & Pharmaceuticals,Median Base Pay,58365,
Houston,Industry,2018-11,Business Services,Median Base Pay,52970,
Houston,Industry,2018-11,Computer Software & Hardware,Median Base Pay,56918,
Houston,Industry,2018-11,Construction,Median Base Pay,54880,
Houston,Industry,2018-11,Consulting,Median Base Pay,56587,
Houston,Industry,2018-11,Consumer Electronics,Median Base Pay,49967,
Houston,Industry,2018-11,Consumer Services,Median Base Pay,49577,
Houston,Industry,2018-11,Education & Schools,Median Base Pay,51267,
Houston,Industry,2018-11,Energy & Utilities,Median Base Pay,59772,
Houston,Industry,2018-11,Facilities,Median Base Pay,52175,
Houston,Industry,2018-11,Farming & Agriculture,Median Base Pay,53827,
Houston,Industry,2018-11,Government,Median Base Pay,55082,
Houston,Industry,2018-11,Health Care & Hospitals,Median Base Pay,53951,
Houston,Industry,2018-11,Information Technology,Median Base Pay,54848,
Houston,Industry,2018-11,Insurance,Median Base Pay,54852,
Houston,Industry,2018-11,Internet & Tech,Median Base Pay,56908,
Houston,Industry,2018-11,Manufacturing,Median Base Pay,56114,
Houston,Industry,2018-11,Marketing & Advertising,Median Base Pay,52429,
Houston,Industry,2018-11,Media & Publishing,Median Base Pay,53168,
Houston,Industry,2018-11,Nonprofit,Median Base Pay,50969,
Houston,Industry,2018-11,Private Security,Median Base Pay,50084,
Houston,Industry,2018-11,Real Estate,Median Base Pay,53048,
Houston,Industry,2018-11,Recruiting & Staffing,Median Base Pay,52096,
Houston,Industry,2018-11,Restaurants & Bars,Median Base Pay,49979,
Houston,Industry,2018-11,Retail,Median Base Pay,50438,
Houston,Industry,2018-11,Supermarkets,Median Base Pay,51427,
Houston,Industry,2018-11,Telecommunications,Median Base Pay,53425,
Houston,Industry,2018-11,Transportation & Logistics,Median Base Pay,54005,
Houston,Industry,2018-11,Travel & Tourism,Median Base Pay,51310,
Houston,Industry,2018-11,Wholesale,Median Base Pay,53658,
Washington DC,Industry,2018-11,Accounting & Legal,Median Base Pay,61987,
Washington DC,Industry,2018-11,Aerospace & Defense,Median Base Pay,63931,
Washington DC,Industry,2018-11,Architecture & Civil Engineering,Median Base Pay,61358,
Washington DC,Industry,2018-11,Arts & Entertainment,Median Base Pay,53833,
Washington DC,Industry,2018-11,Automotive,Median Base Pay,55485,
Washington DC,Industry,2018-11,Banking & Financial Services,Median Base Pay,60558,
Washington DC,Industry,2018-11,Beauty & Fitness,Median Base Pay,54033,
Washington DC,Industry,2018-11,Biotech & Pharmaceuticals,Median Base Pay,63954,
Washington DC,Industry,2018-11,Business Services,Median Base Pay,58043,
Washington DC,Industry,2018-11,Computer Software & Hardware,Median Base Pay,62369,
Washington DC,Industry,2018-11,Construction,Median Base Pay,60136,
Washington DC,Industry,2018-11,Consulting,Median Base Pay,62006,
Washington DC,Industry,2018-11,Consumer Electronics,Median Base Pay,54752,
Washington DC,Industry,2018-11,Consumer Services,Median Base Pay,54325,
Washington DC,Industry,2018-11,Education & Schools,Median Base Pay,56177,
Washington DC,Industry,2018-11,Energy & Utilities,Median Base Pay,65496,
Washington DC,Industry,2018-11,Facilities,Median Base Pay,57171,
Washington DC,Industry,2018-11,Farming & Agriculture,Median Base Pay,58982,
Washington DC,Industry,2018-11,Government,Median Base Pay,60357,
Washington DC,Industry,2018-11,Health Care & Hospitals,Median Base Pay,59117,
Washington DC,Industry,2018-11,Information Technology,Median Base Pay,60101,
Washington DC,Industry,2018-11,Insurance,Median Base Pay,60105,
Washington DC,Industry,2018-11,Internet & Tech,Median Base Pay,62358,
Washington DC,Industry,2018-11,Manufacturing,Median Base Pay,61488,
Washington DC,Industry,2018-11,Marketing & Advertising,Median Base Pay,57450,
Washington DC,Industry,2018-11,Media & Publishing,Median Base Pay,58260,
Washington DC,Industry,2018-11,Nonprofit,Median Base Pay,55850,
Washington DC,Industry,2018-11,Private Security,Median Base Pay,54880,
Washington DC,Industry,2018-11,Real Estate,Median Base Pay,58128,
Washington DC,Industry,2018-11,Recruiting & Staffing,Median Base Pay,57085,
Washington DC,Industry,2018-11,Restaurants & Bars,Median Base Pay,54765,
Washington DC,Industry,2018-11,Retail,Median Base Pay,55268,
Washington DC,Industry,2018-11,Supermarkets,Median Base Pay,56352,
Washington DC,Industry,2018-11,Telecommunications,Median Base Pay,58541,
Washington DC,Industry,2018-11,Transportation & Logistics,Median Base Pay,59177,
Washington DC,Industry,2018-11,Travel & Tourism,Median Base Pay,56224,
Washington DC,Industry,2018-11,Wholesale,Median Base Pay,58797,
Philadelphia,Industry,2018-11,Accounting & Legal,Median Base Pay,56613,
Philadelphia,Industry,2018-11,Aerospace & Defense,Median Base Pay,58389,
Philadelphia,Industry,2018-11,Architecture & Civil Engineering,Median Base Pay,56039,
Philadelphia,Industry,2018-11,Arts & Entertainment,Median Base Pay,49166,
Philadelphia,Industry,2018-11,Automotive,Median Base Pay,50676,
Philadelphia,Industry,2018-11,Banking & Financial Services,Median Base Pay,55309,
Philadelphia,Industry,2018-11,Beauty & Fitness,Median Base Pay,49349,
Philadelphia,Industry,2018-11,Biotech & Pharmaceuticals,Median Base Pay,58410,
Philadelphia,Industry,2018-11,Business Services,Median Base Pay,53011,
Philadelphia,Industry,2018-11,Computer Software & Hardware,Median Base Pay,56962,
Philadelphia,Industry,2018-11,Construction,Median Base Pay,54923,
Philadelphia,Industry,2018-11,Consulting,Median Base Pay,56631,
Philadelphia,Industry,2018-11,Consumer Electronics,Median Base Pay,50006,
Philadelphia,Industry,2018-11,Consumer Services,Median Base Pay,49616,
Philadelphia,Industry,2018-11,Education & Schools,Median Base Pay,51307,
Philadelphia,Industry,2018-11,Energy & Utilities,Median Base Pay,59819,
Philadelphia,Industry,2018-11,Facilities,Median Base Pay,52215,
Philadelphia,Industry,2018-11,Farming & Agriculture,Median Base Pay,53869,
Philadelphia,Industry,2018-11,Government,Median Base Pay,55124,
Philadelphia,Industry,2018-11,Health Care & Hospitals,Median Base Pay,53992,
Philadelphia,Industry,2018-11,Information Technology,Median Base Pay,54891,
Philadelphia,Industry,2018-11,Insurance,Median Base Pay,54894,
Philadelphia,Industry,2018-11,Internet & Tech,Median Base Pay,56952,
Philadelphia,Industry,2018-11,Manufacturing,Median Base Pay,56157,
Philadelphia,Industry,2018-11,Marketing & Advertising,Median Base Pay,52470,
Philadelphia,Industry,2018-11,Media & Publishing,Median Base Pay,53209,
Philadelphia,Industry,2018-11,Nonprofit,Median Base Pay,51008,
Philadelphia,Industry,2018-11,Private Security,Median Base Pay,50123,
Philadelphia,Industry,2018-11,Real Estate,Median Base Pay,53089,
Philadelphia,Industry,2018-11,Recruiting & Staffing,Median Base Pay,52137,
Philadelphia,Industry,2018-11,Restaurants & Bars,Median Base Pay,50018,
Philadelphia,Industry,2018-11,Retail,Median Base Pay,50477,
Philadelphia,Industry,2018-11,Supermarkets,Median Base Pay,51467,
Philadelphia,Industry,2018-11,Telecommunications,Median Base Pay,53466,
Philadelphia,Industry,2018-11,Transportation & Logistics,Median Base Pay,54047,
Philadelphia,Industry,2018-11,Travel & Tourism,Median Base Pay,51350,
Philadelphia,Industry,2018-11,Wholesale,Median Base Pay,53700,
Atlanta,Industry,2018-11,Accounting & Legal,Median Base Pay,55070,
Atlanta,Industry,2018-11,Aerospace & Defense,Median Base Pay,56797,
Atlanta,Industry,2018-11,Architecture & Civil Engineering,Median Base Pay,54511,
Atlanta,Industry,2018-11,Arts & Entertainment,Median Base Pay,47826,
Atlanta,Industry,2018-11,Automotive,Median Base Pay,49294,
Atlanta,Industry,2018-11,Banking & Financial Services,Median Base Pay,53801,
Atlanta,Industry,2018-11,Beauty & Fitness,Median Base Pay,48004,
Atlanta,Industry,2018-11,Biotech & Pharmaceuticals,Median Base Pay,56818,
Atlanta,Industry,2018-11,Business Services,Median Base Pay,51567,
Atlanta,Industry,2018-11,Computer Software & Hardware,Median Base Pay,55410,
Atlanta,Industry,2018-11,Construction,Median Base Pay,53426,
Atlanta,Industry,2018-11,Consulting,Median Base Pay,55088,
Atlanta,Industry,2018-11,Consumer Electronics,Median Base Pay,48643,
Atlanta,Industry,2018-11,Consumer Services,Median Base Pay,48264,
Atlanta,Industry,2018-11,Education & Schools,Median Base Pay,49909,
Atlanta,Industry,2018-11,Energy & Utilities,Median Base Pay,58188,
Atlanta,Industry,2018-11,Facilities,Median Base Pay,50792,
Atlanta,Industry,2018-11,Farming & Agriculture,Median Base Pay,52401,
Atlanta,Industry,2018-11,Government,Median Base Pay,53622,
Atlanta,Industry,2018-11,Health Care & Hospitals,Median Base Pay,52521,
Atlanta,Industry,2018-11,Information Technology,Median Base Pay,53395,
Atlanta,Industry,2018-11,Insurance,Median Base Pay,53398,
Atlanta,Industry,2018-11,Internet & Tech,Median Base Pay,55400,
Atlanta,Industry,2018-11,Manufacturing,Median Base Pay,54627,
Atlanta,Industry,2018-11,Marketing & Advertising,Median Base Pay,51040,
Atlanta,Industry,2018-11,Media & Publishing,Median Base Pay,51759,
Atlanta,Industry,2018-11,Nonprofit,Median Base Pay,49618,
Atlanta,Industry,2018-11,Private Security,Median Base Pay,48757,
Atlanta,Industry,2018-11,Real Estate,Median Base Pay,51642,
Atlanta,Industry,2018-11,Recruiting & Staffing,Median Base Pay,50716,
Atlanta,Industry,2018-11,Restaurants & Bars,Median Base Pay,48655,
Atlanta,Industry,2018-11,Retail,Median Base Pay,49101,
Atlanta,Industry,2018-11,Supermarkets,Median Base Pay,50064,
Atlanta,Industry,2018-11,Telecommunications,Median Base Pay,52009,
Atlanta,Industry,2018-11,Transportation & Logistics,Median Base Pay,52574,
Atlanta,Industry,2018-11,Travel & Tourism,Median Base Pay,49951,
Atlanta,Industry,2018-11,Wholesale,Median Base Pay,52236,
Boston,Industry,2018-11,Accounting & Legal,Median Base Pay,61469,
Boston,Industry,2018-11,Aerospace & Defense,Median Base Pay,63397,
Boston,Industry,2018-11,Architecture & Civil Engineering,Median Base Pay,60846,
Boston,Industry,2018-11,Arts & Entertainment,Median Base Pay,53383,
Boston,Industry,2018-11,Automotive,Median Base Pay,55022,
Boston,Industry,2018-11,Banking & Financial Services,Median Base Pay,60053,
Boston,Industry,2018-11,Beauty & Fitness,Median Base Pay,53582,
Boston,Industry,2018-11,Biotech & Pharmaceuticals,Median Base Pay,63420,
Boston,Industry,2018-11,Business Services,Median Base Pay,57559,
Boston,Industry,2018-11,Computer Software & Hardware,Median Base Pay,61848,
Boston,Industry,2018-11,Construction,Median Base Pay,59634,
Boston,Industry,2018-11,Consulting,Median Base Pay,61489,
Boston,Industry,2018-11,Consumer Electronics,Median Base Pay,54295,
Boston,Industry,2018-11,Consumer Services,Median Base Pay,53872,
Boston,Industry,2018-11,Education & Schools,Median Base Pay,55708,
Boston,Industry,2018-11,Energy & Utilities,Median Base Pay,64950,
Boston,Industry,2018-11,Facilities,Median Base Pay,56694,
Boston,Industry,2018-11,Farming & Agriculture,Median Base Pay,58490,
Boston,Industry,2018-11,Government,Median Base Pay,59853,
Boston,Industry,2018-11,Health Care & Hospitals,Median Base Pay,58624,
Boston,Industry,2018-11,Information Technology,Median Base Pay,59599,
Boston,Industry,2018-11,Insurance,Median Base Pay,59603,
Boston,Industry,2018-11,Internet & Tech,Median Base Pay,61837,
Boston,Industry,2018-11,Manufacturing,Median Base Pay,60974,
Boston,Industry,2018-11,Marketing & Advertising,Median Base Pay,56970,
Boston,Industry,2018-11,Media & Publishing,Median Base Pay,57774,
Boston,Industry,2018-11,Nonprofit,Median Base Pay,55384,
Boston,Industry,2018-11,Private Security,Median Base Pay,54422,
Boston,Industry,2018-11,Real Estate,Median Base Pay,57643,
Boston,Industry,2018-11,Recruiting & Staffing,Median Base Pay,56609,
Boston,Industry,2018-11,Restaurants & Bars,Median Base Pay,54308,
Boston,Industry,2018-11,Retail,Median Base Pay,54806,
Boston,Industry,2018-11,Supermarkets,Median Base Pay,55881,
Boston,Industry,2018-11,Telecommunications,Median Base Pay,58052,
Boston,Industry,2018-11,Transportation & Logistics,Median Base Pay,58683,
Boston,Industry,2018-11,Travel & Tourism,Median Base Pay,55755,
Boston,Industry,2018-11,Wholesale,Median Base Pay,58306,
San Francisco,Industry,2018-11,Accounting & Legal,Median Base Pay,72216,
San Francisco,Industry,2018-11,Aerospace & Defense,Median Base Pay,74481,
San Francisco,Industry,2018-11,Architecture & Civil Engineering,Median Base Pay,71483,
San Francisco,Industry,2018-11,Arts & Entertainment,Median Base Pay,62716,
San Francisco,Industry,2018-11,Automotive,Median Base Pay,64642,
San Francisco,Industry,2018-11,Banking & Financial Services,Median Base Pay,70552,
San Francisco,Industry,2018-11,Beauty & Fitness,Median Base Pay,62950,
San Francisco,Industry,2018-11,Biotech & Pharmaceuticals,Median Base Pay,74508,
San Francisco,Industry,2018-11,Business Services,Median Base Pay,67622,
San Francisco,Industry,2018-11,Computer Software & Hardware,Median Base Pay,72661,
San Francisco,Industry,2018-11,Construction,Median Base Pay,70060,
San Francisco,Industry,2018-11,Consulting,Median Base Pay,72239,
San Francisco,Industry,2018-11,Consumer Electronics,Median Base Pay,63788,
San Francisco,Industry,2018-11,Consumer Services,Median Base Pay,63290,
San Francisco,Industry,2018-11,Education & Schools,Median Base Pay,65447,
San Francisco,Industry,2018-11,Energy & Utilities,Median Base Pay,76305,
San Francisco,Industry,2018-11,Facilities,Median Base Pay,66606,
San Francisco,Industry,2018-11,Farming & Agriculture,Median Base Pay,68716,
San Francisco,Industry,2018-11,Government,Median Base Pay,70317,
San Francisco,Industry,2018-11,Health Care & Hospitals,Median Base Pay,68873,
San Francisco,Industry,2018-11,Information Technology,Median Base Pay,70019,
San Francisco,Industry,2018-11,Insurance,Median Base Pay,70024,
San Francisco,Industry,2018-11,Internet & Tech,Median Base Pay,72648,
San Francisco,Industry,2018-11,Manufacturing,Median Base Pay,71635,
San Francisco,Industry,2018-11,Marketing & Advertising,Median Base Pay,66930,
San Francisco,Industry,2018-11,Media & Publishing,Median Base Pay,67874,
San Francisco,Industry,2018-11,Nonprofit,Median Base Pay,65066,
San Francisco,Industry,2018-11,Private Security,Median Base Pay,63937,
San Francisco,Industry,2018-11,Real Estate,Median Base Pay,67721,
San Francisco,Industry,2018-11,Recruiting & Staffing,Median Base Pay,66506,
San Francisco,Industry,2018-11,Restaurants & Bars,Median Base Pay,63803,
San Francisco,Industry,2018-11,Retail,Median Base Pay,64388,
San Francisco,Industry,2018-11,Supermarkets,Median Base Pay,65651,
San Francisco,Industry,2018-11,Telecommunications,Median Base Pay,68202,
San Francisco,Industry,2018-11,Transportation & Logistics,Median Base Pay,68943,
San Francisco,Industry,2018-11,Travel & Tourism,Median Base Pay,65503,
San Francisco,Industry,2018-11,Wholesale,Median Base Pay,68500,
Seattle,Industry,2018-11,Accounting & Legal,Median Base Pay,63718,
Seattle,Industry,2018-11,Aerospace & Defense,Median Base Pay,65716,
Seattle,Industry,2018-11,Architecture & Civil Engineering,Median Base Pay,63071,
Seattle,Industry,2018-11,Arts & Entertainment,Median Base Pay,55336,
Seattle,Industry,2018-11,Automotive,Median Base Pay,57035,
Seattle,Industry,2018-11,Banking & Financial Services,Median Base Pay,62250,
Seattle,Industry,2018-11,Beauty & Fitness,Median Base Pay,55542,
Seattle,Industry,2018-11,Biotech & Pharmaceuticals,Median Base Pay,65740,
Seattle,Industry,2018-11,Business Services,Median Base Pay,59664,
Seattle,Industry,2018-11,Computer Software & Hardware,Median Base Pay,64110,
Seattle,Industry,2018-11,Construction,Median Base Pay,61815,
Seattle,Industry,2018-11,Consulting,Median Base Pay,63738,
Seattle,Industry,2018-11,Consumer Electronics,Median Base Pay,56281,
Seattle,Industry,2018-11,Consumer Services,Median Base Pay,55842,
Seattle,Industry,2018-11,Education & Schools,Median Base Pay,57746,
Seattle,Industry,2018-11,Energy & Utilities,Median Base Pay,67325,
Seattle,Industry,2018-11,Facilities,Median Base Pay,58768,
Seattle,Industry,2018-11,Farming & Agriculture,Median Base Pay,60629,
Seattle,Industry,2018-11,Government,Median Base Pay,62042,
Seattle,Industry,2018-11,Health Care & Hospitals,Median Base Pay,60768,
Seattle,Industry,2018-11,Information Technology,Median Base Pay,61779,
Seattle,Industry,2018-11,Insurance,Median Base Pay,61783,
Seattle,Industry,2018-11,Internet & Tech,Median Base Pay,64099,
Seattle,Industry,2018-11,Manufacturing,Median Base Pay,63205,
Seattle,Industry,2018-11,Marketing & Advertising,Median Base Pay,59054,
Seattle,Industry,2018-11,Media & Publishing,Median Base Pay,59887,
Seattle,Industry,2018-11,Nonprofit,Median Base Pay,57409,
Seattle,Industry,2018-11,Private Security,Median Base Pay,56413,
Seattle,Industry,2018-11,Real Estate,Median Base Pay,59752,
Seattle,Industry,2018-11,Recruiting & Staffing,Median Base Pay,58679,
Seattle,Industry,2018-11,Restaurants & Bars,Median Base Pay,56295,
Seattle,Industry,2018-11,Retail,Median Base Pay,56811,
Seattle,Industry,2018-11,Supermarkets,Median Base Pay,57926,
Seattle,Industry,2018-11,Telecommunications,Median Base Pay,60176,
Seattle,Industry,2018-11,Transportation & Logistics,Median Base Pay,60830,
Seattle,Industry,2018-11,Travel & Tourism,Median Base Pay,57794,
Seattle,Industry,2018-11,Wholesale,Median Base Pay,60439,
National,Timeseries,2018-11,Metro Median Base Pay,Median Base Pay,52943.33333,
National,Timeseries,2018-10,Metro Median Base Pay,Median Base Pay,52856.66667,
National,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,52734.66667,
National,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,52619.33333,
National,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,52456,
National,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,52328,
National,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,52172,
National,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,52159.66667,
National,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,51992.33333,
National,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,51901,
National,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,51671.66667,
National,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,51670,
National,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,51595.33333,
National,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,51574,
National,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,51408,
National,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,51324.66667,
National,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,51300.33333,
National,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,51452.66667,
National,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,51560.66667,
National,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,51601.66667,
National,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,51551.33333,
National,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,51381.33333,
National,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,51230.33333,
National,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,51009.66667,
National,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,50939.33333,
National,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,50813,
National,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,50712,
National,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,50642.33333,
National,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,50541,
National,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,50454.66667,
National,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,50357,
National,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,50269,
National,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,50118.66667,
National,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,49840.66667,
National,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,49622.66667,
National,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,49504,
National,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,49489.33333,
National,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,49515.33333,
National,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,49518.33333,
National,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,49435.66667,
National,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,49328.66667,
National,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,49148,
National,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,49155.33333,
National,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,49166.66667,
National,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,49158.66667,
National,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,49066,
National,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,48914.33333,
National,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,48825.33333,
National,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,48728.33333,
Atlanta,Timeseries,2018-11,Metro Median Base Pay,Median Base Pay,54850.33333,
Atlanta,Timeseries,2018-10,Metro Median Base Pay,Median Base Pay,54735.33333,
Atlanta,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,54364,
Atlanta,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,54270.66667,
Atlanta,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,54095.33333,
Atlanta,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,54008.33333,
Atlanta,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,53920.66667,
Atlanta,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,53916.66667,
Atlanta,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,53860,
Atlanta,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,53719.33333,
Atlanta,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,53657,
Atlanta,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,53497,
Atlanta,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,53347.33333,
Atlanta,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,53233,
Atlanta,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,53134,
Atlanta,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,53089.33333,
Atlanta,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,53014.66667,
Atlanta,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,53151.33333,
Atlanta,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,53086.33333,
Atlanta,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,53085.33333,
Atlanta,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,52970,
Atlanta,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,52913.33333,
Atlanta,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,52815.66667,
Atlanta,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,52680.66667,
Atlanta,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,52577.66667,
Atlanta,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,52445.66667,
Atlanta,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,52265.66667,
Atlanta,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,52403,
Atlanta,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,52396,
Atlanta,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,52287.33333,
Atlanta,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,51831.33333,
Atlanta,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,51755.66667,
Atlanta,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,51669.66667,
Atlanta,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,51593,
Atlanta,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,51346.33333,
Atlanta,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,51280.66667,
Atlanta,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,51172,
Atlanta,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,51082.33333,
Atlanta,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,50964.66667,
Atlanta,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,51032.66667,
Atlanta,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,50981.33333,
Atlanta,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,50854,
Atlanta,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,50845.66667,
Atlanta,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,50717.33333,
Atlanta,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,50876.66667,
Atlanta,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,50673.66667,
Atlanta,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,50718,
Atlanta,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,50596,
Atlanta,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,50642.66667,
New York City,Timeseries,2018-11,Metro Median Base Pay,Median Base Pay,63287.66667,
New York City,Timeseries,2018-10,Metro Median Base Pay,Median Base Pay,63036.33333,
New York City,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,62867,
